#Acq. time (s)=	20
#Accumulations=	2
#Range (cm-¹)=	50...4000
#Windows=	3
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	100%
#Laser=	532nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	Omar
#Sample=	
#Site=	21-09-22
#Title=	 CN-Sastre
#Remark=	
#Date=	21.09.2022 14:08
#Acquired=	21.09.2022 14:08:07
51.0918	34
52.9354	50
54.7807	48
56.6235	58
58.4681	84
60.3102	136
62.154	184
63.9954	256
65.8385	308
67.6792	380
69.5216	476
71.3615	630
73.2032	818
75.0424	1000
76.8834	1048
78.7218	1182
80.5621	1366
82.3998	1540
84.2393	1598
86.0764	1736
87.9152	1788
89.7515	1846
91.5874	1860
93.4251	1816
95.2603	1772
97.0973	1804
98.9318	1748
100.766	1768
102.602	1804
104.435	1870
106.27	1892
108.103	1834
109.936	1848
111.77	1806
113.601	1882
115.433	1882
117.266	1858
119.096	1846
120.926	1852
122.758	1858
124.588	1782
126.417	1782
128.246	1808
130.076	1808
131.904	1796
133.732	1760
135.561	1812
137.388	1852
139.215	1856
141.041	1750
142.869	1772
144.695	1766
146.52	1814
148.345	1770
150.171	1784
151.995	1768
153.819	1784
155.642	1742
157.465	1756
159.29	1728
161.112	1738
162.934	1792
164.756	1730
166.577	1756
168.398	1732
170.219	1724
172.041	1726
173.861	1736
175.68	1678
177.499	1694
179.318	1718
181.137	1652
182.955	1634
184.772	1688
186.592	1706
188.409	1668
190.225	1656
192.042	1702
193.857	1610
195.673	1688
197.488	1684
199.303	1660
201.118	1650
202.932	1662
204.746	1630
206.559	1686
208.372	1638
210.185	1652
211.997	1640
213.809	1600
215.621	1562
217.432	1580
219.243	1580
221.054	1622
222.864	1606
224.674	1586
226.483	1598
228.293	1588
230.101	1574
231.91	1610
233.718	1594
235.524	1624
237.331	1568
239.138	1630
240.945	1596
242.751	1560
244.557	1568
246.363	1604
248.168	1634
249.971	1598
251.776	1620
253.58	1620
255.384	1614
257.188	1586
258.991	1594
260.792	1566
262.594	1596
264.396	1634
266.198	1578
268	1586
269.799	1582
271.599	1600
273.4	1570
275.2	1592
277	1600
278.797	1600
280.596	1562
282.395	1592
284.193	1588
285.989	1628
287.786	1586
289.584	1578
291.378	1618
293.175	1622
294.971	1640
296.765	1604
298.561	1572
300.356	1614
302.148	1646
303.943	1626
305.737	1572
307.529	1652
309.322	1638
311.115	1610
312.906	1632
314.698	1626
316.49	1626
318.28	1648
320.071	1654
321.86	1658
323.651	1624
325.441	1610
327.229	1658
329.019	1706
330.806	1666
332.595	1672
334.381	1648
336.17	1634
337.955	1616
339.743	1662
341.528	1680
343.315	1658
345.099	1674
346.885	1642
348.669	1652
350.455	1616
352.238	1624
354.022	1642
355.805	1642
357.589	1622
359.371	1696
361.154	1674
362.935	1646
364.718	1702
366.498	1684
368.278	1650
370.06	1670
371.839	1706
373.62	1712
375.398	1696
377.177	1712
378.956	1704
380.734	1692
382.513	1738
384.29	1730
386.067	1706
387.845	1732
389.621	1756
391.396	1734
393.173	1738
394.948	1730
396.723	1728
398.499	1688
400.273	1698
402.046	1684
403.819	1710
405.594	1692
407.366	1712
409.138	1710
410.91	1710
412.683	1718
414.454	1710
416.225	1694
417.995	1682
419.768	1674
421.537	1678
423.307	1688
425.076	1702
426.844	1710
428.615	1710
430.382	1732
432.15	1716
433.917	1666
435.684	1688
437.451	1674
439.219	1694
440.985	1706
442.751	1742
444.516	1736
446.281	1698
448.045	1722
449.81	1724
451.574	1736
453.337	1722
455.102	1728
456.865	1712
458.628	1738
460.39	1740
462.152	1694
463.913	1746
465.674	1718
467.435	1734
469.196	1708
470.956	1722
472.716	1750
474.475	1690
476.234	1702
477.993	1744
479.752	1748
481.51	1684
483.268	1744
485.025	1660
486.782	1684
488.539	1676
490.295	1676
492.051	1682
493.807	1620
495.563	1652
497.316	1628
499.07	1638
500.825	1600
502.579	1628
504.333	1624
506.086	1672
507.839	1600
509.592	1646
511.344	1660
513.094	1654
514.846	1674
516.597	1620
518.349	1700
520.099	1670
521.85	1660
523.598	1724
525.347	1756
527.097	1802
528.846	1792
530.595	1854
532.341	1912
534.089	1910
535.837	1952
537.584	2000
539.329	2080
541.076	2072
542.822	2110
544.568	2224
546.312	2198
548.057	2234
549.802	2206
551.545	2254
553.289	2282
555.033	2314
556.775	2312
558.518	2326
560.261	2262
562.002	2274
563.744	2286
565.487	2258
567.226	2284
568.968	2258
570.709	2222
572.447	2200
574.188	2128
575.926	2178
577.665	2138
579.405	2068
581.142	2066
582.88	2090
584.617	2060
586.355	2004
588.091	1990
589.828	1880
591.565	1944
593.3	1940
595.036	1982
596.77	1924
598.506	1938
600.239	1872
601.974	1850
603.707	1800
605.442	1812
607.174	1818
608.905	1786
610.639	1754
612.37	1768
614.103	1720
615.833	1662
617.565	1694
619.295	1652
621.026	1660
622.755	1606
624.484	1604
626.215	1624
627.943	1578
629.67	1548
631.4	1576
633.127	1572
634.856	1570
636.582	1574
638.308	1496
640.036	1476
641.762	1486
643.487	1462
645.214	1476
646.938	1466
648.662	1456
650.386	1404
652.112	1372
653.835	1390
655.558	1354
657.282	1352
659.005	1334
660.726	1328
662.448	1328
664.171	1266
665.892	1290
667.613	1244
669.333	1254
671.053	1190
672.774	1178
674.494	1172
676.213	1196
677.931	1164
679.649	1190
681.369	1114
683.087	1126
684.804	1122
686.521	1078
688.238	1112
689.954	1082
691.67	1104
693.386	1042
695.103	1044
696.818	1040
698.533	1000
700.247	962
701.961	1010
703.675	960
705.389	970
707.102	968
708.814	956
710.527	942
712.239	952
713.951	906
715.662	932
717.373	886
719.084	872
720.795	914
722.505	892
724.215	950
725.924	874
727.633	860
729.342	898
731.051	858
732.759	878
734.467	876
736.174	874
737.882	862
739.589	850
741.295	908
742.999	884
744.705	858
746.411	900
748.116	870
749.821	874
751.526	888
753.23	902
754.934	916
756.636	914
758.34	874
760.043	880
761.745	904
763.448	924
765.148	944
766.85	920
768.551	908
770.252	940
771.953	866
773.652	920
775.352	942
777.052	894
778.751	936
780.448	950
782.147	942
783.846	918
785.544	952
787.24	902
788.938	932
790.635	944
792.33	938
794.027	926
795.723	892
797.417	912
799.113	934
800.808	878
802.501	902
804.196	834
805.89	892
807.582	862
809.276	848
810.968	860
812.661	888
814.354	832
816.044	844
817.736	800
819.426	834
821.118	810
822.807	780
824.498	794
826.186	760
827.877	784
829.565	746
831.254	744
832.942	748
834.631	726
836.317	718
838.006	688
839.692	738
841.38	694
843.065	694
844.752	686
846.437	694
848.123	728
849.808	638
851.493	674
853.177	674
854.86	660
856.545	684
858.228	714
859.912	672
861.594	682
863.276	694
864.959	690
866.64	656
868.321	660
870.003	660
871.683	672
873.363	658
875.044	674
876.723	640
878.402	706
880.083	676
881.761	694
883.439	668
885.116	666
886.795	696
888.472	700
890.149	704
891.825	696
893.503	676
895.179	722
896.854	708
898.529	730
900.204	718
901.88	754
903.555	736
905.228	754
906.902	758
908.575	750
910.25	762
911.922	760
913.595	768
915.266	808
916.938	784
918.609	778
920.28	808
921.951	814
923.623	862
925.293	862
926.963	872
928.633	872
930.302	912
931.97	912
933.639	912
935.307	944
936.975	944
938.642	984
940.31	962
941.977	976
943.643	982
945.31	998
946.976	1018
948.641	1006
950.307	994
951.972	988
953.636	1008
955.301	1022
956.965	978
958.629	1016
960.292	1024
961.955	968
